Time,Observation,Reward,Action
20180926-150049,"[0.00097752 0.00293255 0.00782014 0.01075269 0.         0.
 0.01955034 0.02248289 0.00097752 0.00293255 0.00684262 0.01368524
 0.         0.         0.00195503 0.00488759 0.00488759 0.00097752
 0.01466276 0.01075269 0.         0.         0.00195503 0.00391007
 0.00097752 0.00293255 0.00684262 0.00782014 0.         0.
 0.00293255 0.00293255 0.00782014 0.00684262 0.00782014 0.02639296
 0.         0.         0.00293255 0.00195503]",0.21114369501466268,"[-1.         -0.9933433   1.0000001   0.9999998  -0.9999957  -0.99796134
  0.99624574  0.9999765   0.99255526  1.         -1.         -0.9978279
  0.99968475  0.898674   -0.9981955   0.9977435   0.99999946 -0.9988695
  0.9981306   0.9894216   1.0000001  -0.99733144 -0.98671824  0.99602073
  0.9818825  -0.9993586   0.99933314  0.9887779  -0.9986432  -0.980648
 -0.9992959   0.9999998   1.          0.9976657   0.9999998  -0.9999994
  0.9992283  -0.98650885 -0.99993294 -0.99508804  0.9972608  -0.9999999
  0.9972984  -0.9925609  -0.99999994 -0.99159425 -1.         -1.
  0.99948174  0.9943607   0.9964912   0.9990179   0.99764365  1.
 -0.9964023   0.99876004 -0.99999934 -0.99889153  0.9771384  -0.99645376
  0.9993094  -0.81105727 -0.99999994  0.9999519 ]"
20180926-150050,"[0.00293255 0.00879765 0.01368524 0.01075269 0.         0.
 0.         0.00293255 0.00293255 0.00879765 0.01368524 0.01075269
 0.         0.         0.         0.00293255 0.00293255 0.00879765
 0.01368524 0.01075269 0.         0.         0.         0.00293255
 0.00293255 0.00879765 0.01368524 0.01075269 0.         0.
 0.         0.00293255 0.00293255 0.00879765 0.01368524 0.01075269
 0.         0.         0.         0.00293255]",0.19550342130987286,"[-1.         -0.99388045  0.9999999   0.99999976 -0.99999547 -0.99748147
  0.99587995  0.99996394  0.99305177  1.         -0.99999994 -0.9975741
  0.9996962   0.89896446 -0.9978499   0.9975687   0.9999995  -0.99864984
  0.9984213   0.98830616  1.         -0.99729097 -0.9826338   0.99602425
  0.97921294 -0.99944496  0.9992783   0.98904926 -0.9980594  -0.98349094
 -0.99925226  0.9999997   0.99999994  0.99828905  1.         -0.9999993
  0.99929774 -0.9855733  -0.9999274  -0.99536294  0.9962917  -0.9999999
  0.997446   -0.99186176 -0.9999999  -0.99287426 -1.         -1.
  0.9995097   0.99405354  0.9961988   0.99885744  0.9972985   1.0000001
 -0.995581    0.9984167  -0.99999905 -0.9989139   0.97712106 -0.9962527
  0.9992332  -0.8337062  -0.99999994  0.99995476]"
20180926-150051,"[0.00293255 0.01075269 0.00684262 0.00977517 0.         0.
 0.         0.00195503 0.00195503 0.00684262 0.00684262 0.01075269
 0.         0.         0.         0.00195503 0.00195503 0.00684262
 0.00684262 0.01075269 0.         0.         0.0058651  0.00293255
 0.00097752 0.01075269 0.00782014 0.00977517 0.         0.
 0.00293255 0.00195503 0.00097752 0.01075269 0.00782014 0.00977517
 0.         0.         0.00195503 0.00195503]",0.16324535679374383,"[-0.7376998   0.9899257   0.8734402  -0.838812    0.49688914 -0.54867655
 -0.31434637  0.7755353  -0.5898578   0.585218   -0.39085317  0.23829332
 -0.08951972 -0.8924129   0.48164022  0.39780107  0.41494918  0.25995454
 -0.15324688 -0.6005024  -0.78622705  0.87762225 -0.30019307 -0.1848092
 -0.20187812 -0.58666664 -0.8757125  -0.49651232  0.6567506  -0.90930235
 -0.73041207  0.40068915  0.7554953  -0.6119812  -0.95270365  0.7450258
 -0.3027187   0.98032624  0.9290142  -0.5703644  -0.6311672   0.30130768
  0.10407926 -0.5589544  -0.71540934  0.44779855 -0.56857574  0.5982439
  0.10531551 -0.4377945  -0.37159684 -0.00457811 -0.3397468   0.89893425
  0.4234655   0.56745404  0.83641386  0.5846217  -0.7200603  -0.7925588
 -0.06621249  0.03120972  0.0736646  -0.91809   ]"
20180926-150052,"[0.00293255 0.00195503 0.00782014 0.00977517 0.         0.
 0.00684262 0.0058651  0.00293255 0.00195503 0.00782014 0.00977517
 0.         0.         0.00684262 0.0058651  0.00293255 0.00195503
 0.00782014 0.00977517 0.         0.         0.00684262 0.0058651
 0.00293255 0.00195503 0.00782014 0.00977517 0.         0.
 0.00684262 0.0058651  0.00293255 0.00195503 0.00782014 0.00977517
 0.         0.         0.00684262 0.0058651 ]",0.17595307917888556,"[-0.9999998  -0.99137235  0.9999999   0.9999998  -0.9999963  -0.99793446
  0.99618775  0.99996704  0.9916189   1.         -1.         -0.99778533
  0.999608    0.8671238  -0.9980641   0.99775094  0.9999995  -0.9985852
  0.9978173   0.9885344   1.         -0.99660033 -0.98617655  0.996308
  0.9819863  -0.9992294   0.9991367   0.98659104 -0.99808997 -0.9852087
 -0.999362    0.9999998   1.          0.99779093  0.9999999  -0.9999993
  0.99919224 -0.98305154 -0.9998995  -0.9946267   0.9966457  -0.9999999
  0.9964431  -0.99162203 -0.9999999  -0.99172306 -1.         -1.
  0.9992981   0.9927109   0.99637145  0.99883044  0.997023    0.9999998
 -0.99689335  0.9986321  -0.9999992  -0.9986344   0.9744835  -0.99662155
  0.9991091  -0.8012813  -0.99999994  0.99995947]"
20180926-150052,"[0.00293255 0.00097752 0.00684262 0.01270772 0.         0.
 0.0058651  0.01857283 0.00488759 0.00195503 0.00684262 0.01270772
 0.         0.         0.00684262 0.00684262 0.00488759 0.00195503
 0.00782014 0.01173021 0.         0.         0.00195503 0.
 0.00097752 0.0058651  0.00684262 0.00977517 0.         0.
 0.00391007 0.00488759 0.00488759 0.00391007 0.00782014 0.01173021
 0.         0.         0.00293255 0.00391007]",0.1837732160312805,"[-8.8163733e-01  5.6702417e-01  8.1001651e-01  8.9123368e-01
  2.8467330e-01  1.6491430e-01  5.0464851e-01 -8.4045017e-01
 -6.7430800e-01 -4.8892614e-01  3.2207206e-02 -7.7299154e-01
 -8.9037472e-01 -7.7534401e-01  4.7727755e-01 -7.2845477e-01
  2.9926577e-01  7.5346357e-01 -4.8724478e-01 -6.1776912e-01
 -9.7356153e-01  3.8085032e-02  4.9795493e-01  8.6921698e-01
  1.7363286e-01 -1.5485725e-01  7.0038359e-03  6.7442471e-01
  2.5690907e-01 -8.3581287e-01  8.1412278e-02 -2.4446892e-02
  5.6176763e-02  2.3056947e-01  8.7874579e-01  5.4163098e-01
  4.3273371e-06 -1.6886567e-01  4.3724082e-02  2.7221444e-01
 -6.0699493e-01 -3.8953122e-01 -8.9084029e-01  9.4452888e-01
 -4.8815891e-01  8.7724829e-01  4.1804111e-01 -8.3420396e-01
 -5.5071062e-01 -3.2403833e-01  2.0060706e-01  9.0034491e-01
  4.7949439e-01  3.8262364e-02  1.5444322e-01  8.3734982e-02
  9.3937814e-01 -2.6614821e-01  9.8068833e-02  9.6642256e-01
 -8.7842667e-01  6.0459918e-01  6.6082078e-01 -5.1018810e-01]"
20180926-150053,"[0.00782014 0.         0.0058651  0.00879765 0.         0.
 0.00195503 0.00097752 0.00782014 0.         0.0058651  0.00879765
 0.         0.         0.00195503 0.00097752 0.00782014 0.
 0.0058651  0.00879765 0.         0.         0.00195503 0.00097752
 0.00782014 0.         0.0058651  0.00879765 0.         0.
 0.00195503 0.00097752 0.00782014 0.         0.0058651  0.00879765
 0.         0.         0.00195503 0.00097752]",0.12707722385141743,"[-1.         -0.9918233   0.9999999   0.9999996  -0.9999944  -0.9977985
  0.99591327  0.9999608   0.9920605   1.         -0.9999998  -0.99729395
  0.999605    0.88127315 -0.9974133   0.99734193  0.9999991  -0.9983113
  0.99798936  0.98725     0.9999998  -0.9968748  -0.98390424  0.99579287
  0.97712994 -0.99918765  0.99895126  0.9860344  -0.99823254 -0.98140055
 -0.999212    0.99999976  1.          0.99786854  0.9999999  -0.99999905
  0.9990581  -0.9845482  -0.9999097  -0.99417675  0.9958785  -0.99999976
  0.9963933  -0.98941666 -0.9999999  -0.98946124 -1.         -0.99999994
  0.99931836  0.9926339   0.99593925  0.99882716  0.9967516   0.9999998
 -0.9957898   0.9981212  -0.9999989  -0.9986035   0.97354513 -0.995671
  0.9990192  -0.80802625 -1.          0.9999399 ]"
20180926-150054,"[0.00195503 0.00391007 0.01759531 0.02639296 0.         0.
 0.00097752 0.00097752 0.00195503 0.01270772 0.00782014 0.00879765
 0.         0.         0.00195503 0.00195503 0.0058651  0.
 0.01075269 0.00977517 0.         0.         0.01173021 0.01564027
 0.00195503 0.00684262 0.01075269 0.01759531 0.         0.
 0.00391007 0.02150538 0.01270772 0.00488759 0.00195503 0.01173021
 0.         0.         0.05376344 0.00684262]",0.2952101661779081,"[ 0.3026737  -0.22309676  0.98806775  0.13713221  0.950332    0.5808763
  0.6105652  -0.9418535   0.39517382 -0.6785028   0.15848684 -0.72425866
 -0.32557446  0.98581517  0.77679956  0.93731     0.8191099   0.5593719
 -0.5711654  -0.46736127  0.5105729   0.21915412 -0.71897584  0.8553577
 -0.12963152  0.7699439  -0.98810947  0.1167077  -0.83054256  0.6940346
 -0.98061234  0.8813921   0.88215536 -0.64647424 -0.5531845   0.5041264
  0.50630814  0.05468984 -0.88720506 -0.25177306 -0.6650593  -0.73420686
  0.7311012  -0.15761706 -0.97388154  0.80870944  0.11290712 -0.52970666
 -0.9791541   0.7605678   0.1911214  -0.5059211  -0.18815988 -0.75730616
  0.7957066  -0.08502512 -0.21838783 -0.6285291  -0.69124514  0.05166988
 -0.20864981  0.98429453 -0.37805805  0.96910787]"
20180926-150054,"[0.00879765 0.0058651  0.0058651  0.028348   0.         0.
 0.0342131  0.00293255 0.00879765 0.0058651  0.0058651  0.028348
 0.         0.         0.0342131  0.00293255 0.00879765 0.0058651
 0.0058651  0.028348   0.         0.         0.0342131  0.00293255
 0.00879765 0.0058651  0.0058651  0.028348   0.         0.
 0.0342131  0.00293255 0.00879765 0.0058651  0.0058651  0.028348
 0.         0.         0.0342131  0.00293255]",0.43010752688172027,"[-1.         -0.9884247   1.          1.         -0.99999946 -0.9987921
  0.9966899   0.9999831   0.99270254  1.         -1.         -0.9985537
  0.9996837   0.81071085 -0.9992082   0.99899304  0.9999999  -0.9990194
  0.9963467   0.9935385   1.         -0.99312997 -0.9924887   0.9974469
  0.9885049  -0.99920684  0.99945605  0.9836389  -0.9982548  -0.9945953
 -0.99971926  0.99999994  1.          0.9980347   1.         -0.9999999
  0.9994757  -0.97700655 -0.999937   -0.9963835   0.998508   -1.
  0.99523383 -0.9952606  -1.         -0.9955023  -1.         -1.
  0.99926853  0.9934576   0.9977573   0.99879014  0.9977868   1.
 -0.999029    0.9993739  -0.99999976 -0.99850553  0.9814745  -0.9991405
  0.99945533 -0.7452454  -1.          0.9999939 ]"
20180926-150055,"[0.0058651  0.00684262 0.00977517 0.01759531 0.         0.
 0.1143695  0.00488759 0.00977517 0.00488759 0.40273705 0.01368524
 0.         0.         0.1143695  0.00488759 0.00488759 0.01857283
 0.40273705 0.01368524 0.         0.         0.12707722 0.00782014
 0.00097752 0.01075269 0.28250244 0.01466276 0.         0.
 0.13196481 0.00097752 0.00391007 0.0058651  0.00097752 0.00977517
 0.         0.         0.13196481 0.00097752]",1.8797653958944278,"[-0.06058703  0.67575365  0.7041901  -0.05885862 -0.9180118   0.63453996
  0.48174098  0.7588334  -0.1892037  -0.8535386   0.5239697   0.05515748
 -0.8152291  -0.41656628 -0.05657333 -0.27861354 -0.46167913 -0.4569569
  0.03004578  0.43704802  0.58765084 -0.83722776  0.8835066   0.3258537
 -0.38010028 -0.20013805  0.1335628   0.79153425  0.72094387 -0.39304575
  0.03260677  0.32089853  0.25041294  0.14262804 -0.36611325 -0.20189558
  0.85903406  0.6850443   0.8588886   0.93081975 -0.5520098  -0.7019178
  0.16764434 -0.93768156 -0.7271954  -0.72077006  0.2656312  -0.9086943
 -0.4978597   0.29261515 -0.7776658   0.9917754  -0.14318208 -0.04034559
  0.8364201  -0.72471297  0.43657768  0.24729984  0.04969317 -0.63386965
 -0.18987606 -0.12791441  0.27524486  0.44063064]"
20180926-150056,"[0.         0.00293255 0.00782014 0.02150538 0.         0.
 0.11730205 0.         0.         0.00293255 0.00782014 0.02150538
 0.         0.         0.11730205 0.         0.         0.00293255
 0.00782014 0.02150538 0.         0.         0.11730205 0.
 0.         0.00293255 0.00782014 0.02150538 0.         0.
 0.11730205 0.         0.         0.00293255 0.00782014 0.02150538
 0.         0.         0.11730205 0.        ]",0.7478005865102638,"[-1.         -0.95497346  1.          1.         -1.         -0.99973816
  0.99783885  0.9999963   0.9951162   1.         -1.         -0.9994193
  0.999801    0.6035372  -0.9997992   0.9996502   1.         -0.999339
  0.989319    0.99714196  1.         -0.98191965 -0.9985165   0.9984041
  0.99501413 -0.9992329   0.99979043  0.9841369  -0.99869674 -0.99867994
 -0.99992675  1.          1.          0.9984817   1.         -1.
  0.99984074 -0.95932823 -0.9999606  -0.9981287   0.9996676  -1.
  0.9926141  -0.99763954 -1.         -0.9984178  -1.         -1.
  0.99940807  0.99557734  0.99955124  0.9991246   0.9993049   1.
 -0.99992794  0.99987    -1.         -0.99824536  0.9921117  -0.99990994
  0.99984926 -0.69431424 -1.          0.9999997 ]"
20180926-150056,"[0.00293255 0.00684262 0.03616813 0.00977517 0.         0.
 0.         0.         0.00293255 0.00684262 0.0342131  0.01075269
 0.         0.         0.0058651  0.00684262 0.00782014 0.00391007
 0.03323558 0.01368524 0.         0.         0.         0.
 0.00782014 0.01661779 0.00977517 0.00977517 0.         0.
 0.00684262 0.00391007 0.01368524 0.00293255 0.02248289 0.00977517
 0.         0.         0.00195503 0.01857283]",0.305962854349951,"[ 0.29715723 -0.46767995  0.87359035  0.2418911   0.31513295 -0.29364306
 -0.77584153  0.71402043 -0.6325075  -0.21944681  0.9415146  -0.53377736
 -0.07537606 -0.5998576   0.18226394 -0.33100557  0.6023916   0.61631083
  0.31947517 -0.03888101 -0.43305358 -0.33360964 -0.6426891   0.14720617
 -0.8250585   0.78166455  0.62559336 -0.36743516  0.49245465  0.6708189
 -0.7729875   0.8631983  -0.9829422  -0.7251786  -0.7365155  -0.2574261
  0.5502886  -0.5961831   0.8923989  -0.16423069  0.12168073 -0.50081366
  0.95246375  0.22642899  0.0458112   0.69528157  0.17055963 -0.8209554
  0.06273155  0.49644765 -0.06467012  0.87831515  0.4114629  -0.5672735
 -0.2838285   0.9520303  -0.139752    0.56531984 -0.95149964 -0.567374
  0.7441838   0.22890864  0.02006074  0.6352566 ]"
