Time,Observation,Reward,Action
20180927-150047,"[0.3372434  0.00391007 0.00391007 0.00879765 0.00293255 0.00684262
 0.01759531 0.02248289 0.33822092 0.00097752 0.00782014 0.00684262
 0.0058651  0.00977517 0.02150538 0.02346041 0.34017595 0.00488759
 0.00097752 0.00097752 0.00195503 0.00391007 0.00097752 0.00195503
 0.37829912 0.00391007 0.01564027 0.00977517 0.00097752 0.00097752
 0.01857283 0.02150538 0.33822092 0.00097752 0.01564027 0.00977517
 0.01270772 0.00391007 0.00097752 0.00293255]",2.0087976539589443,"[-0.99999845  1.         -0.99993914  0.99995476  0.9999996  -0.9999987
  1.          0.99998003  0.9999999   0.9999631   0.99999934 -0.9999319
  0.9999998  -1.          0.9999996  -0.9999995   0.99999493 -0.9999999
  0.99999785 -0.9999995   1.          0.99999976 -1.          0.99999785
 -0.9999669   1.          0.9999871  -0.9999842   0.9999998  -0.9999996
  0.99999976 -1.          0.9999998  -1.          0.99999946 -1.
  0.99999964  1.          0.9999572  -0.9999999  -0.99998987  0.9999993
 -1.         -1.         -0.99995774  1.          0.99999976 -0.99994403
  0.9999993  -1.          0.9999131  -0.9999999  -1.         -0.99999976
 -0.9999999   0.9997973   1.          0.99999994 -1.          0.99999684
  1.         -1.          0.9999997  -1.        ]"
20180927-150048,"[0.34995112 0.01661779 0.00684262 0.00684262 0.00488759 0.00782014
 0.00097752 0.00097752 0.34017595 0.00097752 0.00195503 0.00293255
 0.00097752 0.00195503 0.01661779 0.00977517 0.34017595 0.00097752
 0.00195503 0.00293255 0.00097752 0.00195503 0.01661779 0.00977517
 0.36168133 0.00097752 0.00195503 0.00684262 0.00097752 0.00293255
 0.0058651  0.00684262 0.34017595 0.00195503 0.00097752 0.00097752
 0.01857283 0.00097752 0.0058651  0.00684262]",1.9100684261974583,"[-0.9999984   1.         -0.9999345   0.9999563   0.9999992  -0.9999975
  1.          0.99998295  0.9999999   0.99995035  0.99999917 -0.9999203
  0.9999999  -1.          0.9999996  -0.9999994   0.999995   -0.9999999
  0.9999979  -0.9999994   1.          0.99999964 -1.          0.9999985
 -0.9999668   1.          0.999979   -0.9999806   0.9999998  -0.9999995
  0.9999999  -1.          0.99999976 -1.          0.9999989  -1.
  0.99999934  1.          0.99994385 -0.9999999  -0.9999898   0.99999905
 -1.         -1.         -0.999952    1.          0.9999999  -0.9999366
  0.9999989  -1.          0.9998826  -0.9999999  -1.         -0.9999998
 -0.9999999   0.9997869   1.          0.99999994 -1.          0.99999493
  1.         -1.          0.9999994  -1.        ]"
20180927-150048,"[0.34017595 0.00293255 0.00097752 0.00097752 0.01466276 0.00293255
 0.03714565 0.03616813 0.3431085  0.         0.0058651  0.00879765
 0.01466276 0.00293255 0.03714565 0.03616813 0.36461388 0.0058651
 0.00782014 0.00195503 0.01661779 0.01466276 0.00097752 0.00097752
 0.34115347 0.00488759 0.00782014 0.00488759 0.00488759 0.00684262
 0.01466276 0.01661779 0.33919844 0.00097752 0.00879765 0.00391007
 0.00879765 0.0058651  0.00879765 0.00488759]",2.0811339198435967,"[-0.10115784  0.09134255  0.49424022 -0.78422666  0.23429339  0.9217478
  0.23572852  0.15098038 -0.7232754  -0.59836644  0.60006684 -0.67805845
  0.50414556  0.3161317   0.84636307  0.88928735 -0.36172023 -0.8466822
  0.01396629 -0.6881874  -0.5875025  -0.32935745 -0.95645785 -0.60437584
  0.4503112  -0.5780285  -0.3853233   0.2009591   0.8464051   0.57128096
 -0.5944758   0.5030294  -0.995716   -0.3879763   0.04555504 -0.14087339
 -0.22174545 -0.93788964  0.6765176   0.4552084  -0.4191821   0.52028406
 -0.7425943   0.30693164  0.6383212   0.90475845 -0.19119008 -0.6505644
  0.45241377 -0.83507895 -0.51546854  0.8773986  -0.145266   -0.13488188
  0.5952554   0.33091125  0.08344221  0.90384436  0.7004472   0.6719912
  0.2415285  -0.49471492 -0.6626073   0.6743019 ]"
20180927-150049,"[0.33919844 0.         0.00488759 0.00488759 0.00391007 0.01075269
 0.00782014 0.01173021 0.36754643 0.00782014 0.00293255 0.00097752
 0.00879765 0.0058651  0.00195503 0.00391007 0.34701857 0.00391007
 0.00293255 0.00097752 0.00684262 0.01075269 0.02248289 0.01075269
 0.34115347 0.00097752 0.00977517 0.00684262 0.01075269 0.01368524
 0.00097752 0.00488759 0.34115347 0.00488759 0.00097752 0.00097752
 0.00782014 0.0058651  0.00097752 0.00097752]",1.9413489736070377,"[-0.20373595 -0.73161054  0.22380193 -0.59067243 -0.30451387  0.3908569
  0.97262317  0.58016    -0.39997754 -0.15938061  0.4508106   0.13139506
 -0.32229754  0.74582773  0.13544084  0.16675156 -0.08520204 -0.04382736
  0.26454663 -0.5254673   0.86554193  0.9289231   0.15948132 -0.7933885
  0.4448613   0.6553813  -0.85641676  0.6635535   0.2503189  -0.45803103
  0.47815198  0.54030097  0.20466553 -0.5747296  -0.8219667   0.93741494
  0.6697838  -0.9172026  -0.18558258 -0.10282054 -0.62708735  0.9204334
  0.9723275  -0.9349881  -0.6571414  -0.49476355  0.68859845  0.04679215
 -0.87458706 -0.8671992   0.9815058  -0.5049828   0.98752445 -0.96860343
  0.16606559 -0.9470375   0.26450637  0.41362542  0.36741608 -0.46135813
  0.6006543  -0.7281154  -0.18114538 -0.9398221 ]"
20180927-150050,"[0.3714565  0.00782014 0.00097752 0.00195503 0.01564027 0.00293255
 0.00293255 0.00097752 0.34017595 0.00195503 0.00684262 0.00782014
 0.00879765 0.00782014 0.02150538 0.01173021 0.34213099 0.00195503
 0.00097752 0.00097752 0.00977517 0.00293255 0.00097752 0.00195503
 0.34213099 0.00195503 0.00097752 0.00097752 0.00782014 0.00293255
 0.0058651  0.00391007 0.33822092 0.00195503 0.00097752 0.00391007
 0.01564027 0.00977517 0.00097752 0.00097752]",1.9120234604105568,"[-0.9999986   1.         -0.9999415   0.99995774  0.9999994  -0.999998
  1.          0.9999822   0.9999999   0.9999504   0.99999917 -0.99992925
  0.9999999  -1.          0.9999996  -0.9999994   0.9999945  -1.
  0.99999815 -0.99999934  0.9999998   0.9999997  -1.          0.99999803
 -0.99996424  1.          0.9999807  -0.9999823   0.99999964 -0.9999996
  1.         -1.          0.9999999  -0.99999994  0.9999987  -1.
  0.9999995   1.          0.9999506  -0.99999976 -0.9999859   0.9999993
 -1.         -1.         -0.9999627   1.          0.9999998  -0.9999435
  0.9999988  -1.          0.99989635 -0.9999998  -1.         -0.9999998
 -0.9999998   0.9997642   1.          0.9999999  -1.          0.9999955
  1.         -1.          0.9999997  -1.        ]"
20180927-150051,"[0.33919844 0.00293255 0.01270772 0.01075269 0.01661779 0.01368524
 0.00097752 0.00097752 0.33919844 0.00293255 0.01075269 0.02150538
 0.01661779 0.01368524 0.00097752 0.00097752 0.34408602 0.00879765
 0.00097752 0.00097752 0.00488759 0.00391007 0.01857283 0.01173021
 0.34408602 0.         0.02052786 0.02150538 0.00391007 0.00488759
 0.01857283 0.01173021 0.34213099 0.00097752 0.00195503 0.00097752
 0.01466276 0.00977517 0.00293255 0.00097752]",1.998044965786901,"[-0.99999833  1.         -0.99995273  0.9999584   0.99999934 -0.9999973
  1.          0.9999848   0.9999999   0.99995077  0.99999917 -0.9999284
  0.99999976 -1.          0.9999995  -0.9999996   0.99999595 -0.9999998
  0.99999845 -0.9999996   1.          0.99999964 -1.          0.9999987
 -0.99996847  1.          0.9999817  -0.9999804   0.99999976 -0.9999995
  0.9999999  -1.          0.99999976 -1.          0.9999989  -1.
  0.99999946  1.          0.9999405  -0.99999976 -0.99998987  0.9999994
 -1.         -1.         -0.99996865  1.          0.9999998  -0.9999421
  0.9999988  -1.          0.9998925  -0.9999999  -1.         -1.
 -0.9999998   0.9998355   1.          0.99999976 -1.          0.9999959
  1.         -1.          0.9999994  -1.        ]"
20180927-150052,"[0.36070381 0.00195503 0.00977517 0.00684262 0.00488759 0.00977517
 0.00782014 0.00488759 0.33919844 0.00391007 0.00097752 0.00391007
 0.00684262 0.00195503 0.00097752 0.00195503 0.34115347 0.
 0.02346041 0.01955034 0.00977517 0.00391007 0.00977517 0.00977517
 0.34115347 0.00195503 0.02248289 0.00879765 0.01270772 0.00293255
 0.00488759 0.00195503 0.33822092 0.         0.00879765 0.01270772
 0.00391007 0.00977517 0.00293255 0.00684262]",1.963831867057673,"[-0.9999988   1.         -0.99995303  0.99996233  0.9999993  -0.9999977
  1.          0.9999826   0.9999999   0.99995345  0.999999   -0.99991703
  0.9999999  -1.          0.99999946 -0.99999934  0.9999952  -1.
  0.99999845 -0.9999996   0.9999998   0.99999964 -1.0000001   0.99999833
 -0.9999665   1.          0.99997973 -0.99998116  0.9999998  -0.9999995
  0.9999999  -1.          0.9999999  -0.9999998   0.9999988  -1.
  0.9999997   1.          0.9999453  -0.99999976 -0.99998623  0.9999994
 -1.         -1.         -0.99996686  1.          0.99999976 -0.9999427
  0.99999875 -1.          0.9998898  -0.99999994 -1.         -0.99999976
 -0.9999999   0.9998215   1.          1.         -1.          0.9999956
  1.         -1.          0.9999997  -1.        ]"
20180927-150053,"[0.33822092 0.         0.01173021 0.01955034 0.0058651  0.00391007
 0.00391007 0.0058651  0.33822092 0.         0.01173021 0.01955034
 0.0058651  0.00391007 0.00684262 0.00684262 0.33626588 0.
 0.01173021 0.01173021 0.00977517 0.01173021 0.00684262 0.00684262
 0.3431085  0.         0.00879765 0.00391007 0.00391007 0.00879765
 0.00195503 0.00293255 0.34017595 0.         0.01368524 0.00879765
 0.00782014 0.01173021 0.00684262 0.01173021]",1.9511241446725314,"[-0.9999988   1.         -0.99994797  0.999965    0.9999994  -0.9999974
  1.          0.9999827   0.99999976  0.9999499   0.99999917 -0.99993014
  0.9999999  -1.          0.99999964 -0.99999946  0.99999434 -0.9999998
  0.99999833 -0.99999946  1.          0.9999997  -0.99999994  0.99999803
 -0.99996847  1.          0.99997646 -0.9999781   0.9999998  -0.99999934
  1.         -1.          0.99999976 -0.99999994  0.9999992  -1.
  0.99999946  1.          0.99993914 -0.9999997  -0.9999868   0.99999917
 -1.         -1.         -0.9999708   1.          0.99999994 -0.99993354
  0.9999986  -1.          0.99989814 -0.9999999  -1.         -0.9999998
 -0.9999999   0.9998185   1.          0.99999994 -1.          0.99999636
  1.         -1.          0.9999997  -1.        ]"
20180927-150054,"[0.33431085 0.00097752 0.03030303 0.01759531 0.01955034 0.00977517
 0.00684262 0.00684262 0.3431085  0.00782014 0.02052786 0.01270772
 0.01368524 0.00391007 0.00391007 0.00195503 0.34506354 0.
 0.03519062 0.00782014 0.00684262 0.00391007 0.00195503 0.00391007
 0.34506354 0.         0.03519062 0.00782014 0.00684262 0.00391007
 0.00195503 0.00391007 0.33528837 0.         0.00977517 0.00879765
 0.01270772 0.00977517 0.00879765 0.00684262]",2.035190615835777,"[-0.9999986   1.         -0.9999654   0.9999549   0.9999995  -0.99999803
  1.          0.99998206  0.9999999   0.9999527   0.99999917 -0.99990356
  0.9999999  -1.          0.99999964 -0.9999994   0.999996   -1.
  0.99999875 -0.99999946  1.0000001   0.9999997  -0.9999998   0.99999803
 -0.99996114  1.          0.99998116 -0.9999819   0.9999997  -0.9999994
  1.         -1.          0.99999976 -1.          0.999999   -1.
  0.99999976  1.          0.9999452  -0.99999976 -0.99998367  0.9999996
 -1.         -1.         -0.9999739   1.          0.9999998  -0.99993896
  0.9999989  -1.          0.99988735 -0.9999999  -1.         -0.9999999
 -0.9999998   0.9998476   1.          1.         -1.          0.9999968
  1.         -1.          0.99999964 -1.        ]"
20180927-150055,"[0.3431085  0.00391007 0.00195503 0.00097752 0.00293255 0.00195503
 0.0058651  0.00391007 0.36754643 0.         0.00782014 0.01075269
 0.00684262 0.00782014 0.00391007 0.00488759 0.36754643 0.
 0.00782014 0.01075269 0.00977517 0.00391007 0.00195503 0.00293255
 0.34408602 0.00391007 0.01661779 0.00879765 0.00977517 0.00391007
 0.00293255 0.00391007 0.34506354 0.00097752 0.00782014 0.00391007
 0.00977517 0.00977517 0.00684262 0.00488759]",1.9618768328445748,"[-0.9999993   1.         -0.9999575   0.9999724   0.99999946 -0.99999803
  1.          0.99998647  0.9999999   0.9999578   0.99999946 -0.99994755
  0.9999999  -1.          0.99999964 -0.99999946  0.99999624 -0.99999994
  0.9999984  -0.99999976  1.          0.9999999  -1.          0.9999989
 -0.99997514  1.          0.9999849  -0.99998546  0.9999998  -0.9999997
  0.9999999  -1.          0.99999976 -1.          0.9999993  -1.
  0.9999996   1.          0.999955   -0.9999999  -0.99999064  0.9999995
 -1.         -1.         -0.99997294  1.          0.99999964 -0.9999537
  0.999999   -1.          0.9999092  -0.99999976 -1.         -0.99999976
 -0.9999999   0.9998167   1.          0.99999994 -1.          0.9999963
  1.         -1.          0.9999997  -1.        ]"
20180927-150056,"[0.34017595 0.         0.0400782  0.00879765 0.00293255 0.0058651
 0.00879765 0.00782014 0.34799609 0.00391007 0.00977517 0.00391007
 0.00488759 0.00782014 0.00195503 0.00684262 0.34799609 0.00391007
 0.00977517 0.00391007 0.00488759 0.00782014 0.00195503 0.00684262
 0.34017595 0.03128055 0.00782014 0.00977517 0.00684262 0.00488759
 0.00293255 0.00097752 0.3431085  0.01173021 0.00097752 0.00097752
 0.00488759 0.0058651  0.00097752 0.00293255]",1.9648093841642225,"[-0.9999981   1.         -0.99994797  0.9999569   0.9999994  -0.99999636
  1.          0.9999785   1.          0.9999356   0.9999989  -0.9999176
  0.99999976 -1.          0.9999994  -0.99999934  0.99999344 -1.0000001
  0.99999833 -0.9999995   1.          0.9999996  -1.          0.99999785
 -0.99996376  1.          0.9999772  -0.9999749   0.99999964 -0.9999994
  0.9999999  -1.          0.99999964 -0.99999994  0.9999986  -1.
  0.9999994   1.          0.99991673 -0.99999976 -0.9999853   0.9999992
 -1.         -1.         -0.9999732   1.          0.9999997  -0.99992543
  0.99999857 -1.          0.9998986  -0.9999997  -1.         -0.9999999
 -0.99999964  0.9998073   1.          1.         -1.          0.99999547
  1.         -1.          0.99999964 -1.        ]"
