Time,Observation,Reward,Action
20180924-150044,"[0.27956989 0.         0.02541544 0.01955034 0.00195503 0.00782014
 0.02248289 0.03910068 0.27956989 0.         0.02541544 0.01955034
 0.00782014 0.00293255 0.00195503 0.00293255 0.27956989 0.
 0.02541544 0.01955034 0.00782014 0.00293255 0.00195503 0.00293255
 0.27956989 0.         0.02541544 0.01955034 0.00782014 0.00293255
 0.00195503 0.00293255 0.27956989 0.         0.02541544 0.01955034
 0.00782014 0.00293255 0.00195503 0.00293255]",1.7565982404692078,"[-0.00619332 -0.03801346 -0.03227165  0.01529505  0.04975013  0.00757187
  0.03524382 -0.00054478  0.01073986  0.01823353 -0.01397395  0.02559526
  0.01345788 -0.01216461 -0.03871917 -0.0123021   0.07083181 -0.04738236
 -0.00512842  0.00027485 -0.02218243  0.03947145  0.01116668 -0.05508205
  0.00748147  0.01209412 -0.02349211 -0.06740371 -0.09047283  0.02463275
  0.02486943  0.02189868 -0.04541212  0.03447769 -0.02322686  0.06618901
  0.00288128  0.02682853  0.01259787 -0.06029542  0.04235636  0.01178547
  0.01481232  0.08819606  0.01664985 -0.00463459  0.04571933  0.05900173
  0.0460633  -0.04220896  0.02369771  0.03217889  0.01237185 -0.0272541
 -0.03967973  0.00020085  0.00047604  0.00214965 -0.00933461 -0.02857675
  0.01317412  0.03192476  0.02488188  0.08082703]"
20180924-150046,"[0.27956989 0.         0.02541544 0.01955034 0.00782014 0.00293255
 0.00195503 0.00293255 0.27956989 0.         0.02541544 0.01955034
 0.00782014 0.00293255 0.00195503 0.00293255 0.27956989 0.
 0.02541544 0.01955034 0.00782014 0.00293255 0.00195503 0.00293255
 0.28641251 0.00195503 0.00097752 0.00391007 0.00977517 0.00293255
 0.00684262 0.00488759 0.28641251 0.00195503 0.00293255 0.00488759
 0.00977517 0.00293255 0.00684262 0.00488759]",1.6588465298142714,"[-0.2813868  -0.28060785 -0.36363018  0.0234892   0.6158196   0.88893247
 -0.08124446  0.22198305  0.5292752  -0.2496914  -0.4298218   0.8779926
 -0.7906993  -0.06040256  0.2766238  -0.9415271  -0.7723277  -0.57696635
  0.98957574  0.34843478  0.34729826  0.26152262  0.63287795  0.68003106
 -0.8691545  -0.05300191  0.18524405 -0.8448078  -0.28874946  0.50356966
 -0.8509104   0.5346063  -0.3308667   0.40716362  0.3337879   0.7555597
 -0.7993524  -0.5746077   0.37097013 -0.95830935 -0.8470922   0.73175055
  0.5383723   0.46950898  0.9019745   0.6289322   0.08090136 -0.87152976
 -0.9252009  -0.52328557 -0.63884073 -0.13807546  0.9188773  -0.48670116
  0.7654      0.44299066  0.62444144  0.34672868 -0.02496493 -0.30525184
  0.71302444 -0.73802704 -0.32361895 -0.5793671 ]"
20180924-150047,"[0.28347996 0.00977517 0.00097752 0.00097752 0.00977517 0.00195503
 0.00684262 0.00684262 0.27956989 0.00097752 0.01661779 0.01270772
 0.01075269 0.00293255 0.01368524 0.03030303 0.28054741 0.
 0.00097752 0.00097752 0.00879765 0.00293255 0.00879765 0.01857283
 0.29325513 0.00488759 0.00977517 0.01857283 0.0058651  0.00391007
 0.01661779 0.01173021 0.29325513 0.00488759 0.00977517 0.01857283
 0.0058651  0.00391007 0.00195503 0.00195503]",1.7145650048875851,"[-0.0051319  -0.03711695 -0.03280677  0.00866211  0.04993966  0.00295567
  0.03889976  0.00168126  0.01045507  0.01583616 -0.01882869  0.02621008
  0.01365575 -0.01614259 -0.04537753 -0.01703065  0.07596708 -0.04520006
  0.00225046 -0.00273349 -0.02219681  0.042052    0.00918433 -0.05343461
  0.00925847  0.01106596 -0.02850417 -0.07256543 -0.09683797  0.0289924
  0.02175018  0.01885547 -0.04527154  0.04440612 -0.02102153  0.06844742
  0.00076801  0.02273579  0.01759083 -0.06550056  0.03976708  0.00853328
  0.00576727  0.09489083  0.01975352 -0.00362382  0.04837628  0.05505549
  0.04823175 -0.04195496  0.02334889  0.02820563  0.01711839 -0.02887853
 -0.03962927  0.00272603  0.00210017 -0.00499669 -0.01173506 -0.03041844
  0.01480535  0.03643391  0.02076326  0.07496697]"
20180924-150047,"[0.29325513 0.00488759 0.00977517 0.01857283 0.0058651  0.00391007
 0.00195503 0.00195503 0.29325513 0.00488759 0.00977517 0.01857283
 0.0058651  0.00391007 0.00195503 0.00195503 0.29325513 0.00488759
 0.00977517 0.01857283 0.0058651  0.00391007 0.00195503 0.00195503
 0.29325513 0.00488759 0.00977517 0.01857283 0.0058651  0.00391007
 0.00195503 0.00195503 0.29325513 0.00488759 0.00977517 0.01857283
 0.0058651  0.00391007 0.00195503 0.00195503]",1.7008797653958942,"[-0.00690507 -0.04234519 -0.0324596   0.01027775  0.05236986  0.00478555
  0.03524314  0.00107647  0.00879565  0.02010917 -0.0192165   0.02728129
  0.01531358 -0.01459489 -0.04296258 -0.01426111  0.0721654  -0.04550758
 -0.00154197 -0.00035947 -0.01882023  0.04015057  0.01028263 -0.05491101
  0.00749021  0.00839992 -0.02533783 -0.0739573  -0.09706817  0.0247959
  0.02590794  0.02432548 -0.04792215  0.03785713 -0.01862708  0.06921008
  0.00482696  0.02644609  0.01735682 -0.06775429  0.04406099  0.00974532
  0.01217674  0.09348278  0.01867274 -0.00576562  0.04763245  0.05791125
  0.04507162 -0.04035531  0.02491712  0.03056609  0.01534965 -0.02617429
 -0.04034863  0.00051589 -0.00027608 -0.0003513  -0.0135213  -0.02854163
  0.01292835  0.03289368  0.02797348  0.07597393]"
20180924-150048,"[0.28641251 0.00391007 0.00097752 0.00097752 0.01173021 0.0058651
 0.01173021 0.00293255 0.28641251 0.00391007 0.00097752 0.00097752
 0.00782014 0.00684262 0.00977517 0.01270772 0.27859238 0.00195503
 0.01466276 0.01173021 0.00782014 0.00684262 0.00977517 0.01270772
 0.27663734 0.         0.00293255 0.00097752 0.0058651  0.00488759
 0.00097752 0.00391007 0.27663734 0.         0.00293255 0.00097752
 0.0058651  0.00488759 0.00097752 0.00391007]",1.590420332355816,"[ 0.97236186 -0.68368095  0.02675674 -0.8182507  -0.17391129  0.4849687
 -0.10256058  0.22299005 -0.765006   -0.70958793 -0.23477025  0.8975372
  0.00687391 -0.5883798   0.6703791  -0.41524374 -0.23379748  0.06559082
 -0.12964627 -0.94268155 -0.29473537  0.14693329 -0.81323016  0.7904049
 -0.13895674  0.80332774 -0.8743249   0.08588212 -0.81400585 -0.91137946
  0.9354784   0.5053476   0.815377   -0.04914708 -0.82020056  0.9861901
  0.23652129 -0.0687378  -0.689241   -0.9822469   0.26486632  0.12474158
 -0.17085432  0.17741354 -0.6144765  -0.8262988  -0.6627317  -0.37870413
  0.8256986   0.70704514  0.7253951   0.13497429  0.72633976  0.41880226
  0.00130438 -0.7211769  -0.6215932  -0.26705617 -0.62395495 -0.9626589
  0.7844497  -0.8371516  -0.99981326  0.8686804 ]"
20180924-150049,"[0.27663734 0.         0.00293255 0.00097752 0.0058651  0.00488759
 0.00097752 0.00391007 0.27663734 0.         0.00293255 0.00097752
 0.0058651  0.00488759 0.00097752 0.00391007 0.27663734 0.
 0.00293255 0.00097752 0.0058651  0.00488759 0.00097752 0.00391007
 0.27663734 0.         0.00293255 0.00097752 0.0058651  0.00488759
 0.00097752 0.00391007 0.27859238 0.         0.00097752 0.00097752
 0.00782014 0.01564027 0.01759531 0.02737048]",1.5337243401759528,"[-0.13706152 -0.63411397 -0.7667863  -0.18099235  0.608547    0.09399312
  0.78115225  0.3588616   0.63971144 -0.36087686  0.7131651  -0.5713491
  0.92471474  0.92181134 -0.07870138  0.9528794   0.02725109 -0.7904732
  0.06992177  0.79015565 -0.48613456  0.32108334  0.7838711  -0.46001595
 -0.12117379  0.97999936  0.71136594 -0.04798521  0.7500501   0.30630037
 -0.6914457  -0.5287994   0.69074804  0.38257515 -0.83947754 -0.54992825
  0.5975355   0.7333829  -0.25157645  0.91421527 -0.84692526  0.75288683
  0.26550776 -0.5063765   0.7594446  -0.2129084   0.65768087  0.6847472
 -0.02079524 -0.37602237 -0.97468567  0.37591442 -0.09307572  0.73506343
 -0.2713714  -0.5588174  -0.05405413 -0.44511858  0.8662674   0.8596621
 -0.12086416  0.9097297  -0.01401964 -0.858649  ]"
20180924-150050,"[0.2913001  0.         0.00195503 0.00097752 0.00097752 0.00195503
 0.00097752 0.00684262 0.29325513 0.01270772 0.0058651  0.00977517
 0.00097752 0.00097752 0.01173021 0.01564027 0.29325513 0.01270772
 0.0058651  0.00977517 0.00097752 0.00097752 0.01173021 0.01564027
 0.29325513 0.01270772 0.0058651  0.00977517 0.00097752 0.00097752
 0.01173021 0.01564027 0.29325513 0.01270772 0.0058651  0.00977517
 0.00097752 0.00097752 0.01173021 0.01564027]",1.7086999022482892,"[-0.0050051  -0.03987592 -0.03151336  0.00523345  0.04881517  0.00278594
  0.03891931  0.00040636  0.01064001  0.01620043 -0.02111136  0.02679627
  0.01679924 -0.01442416 -0.04373306 -0.01451777  0.0754665  -0.04492181
 -0.00148548 -0.00362482 -0.01996737  0.04120576  0.00839255 -0.05589261
  0.00660512  0.00949111 -0.02910437 -0.07485641 -0.09968945  0.02709964
  0.02356002  0.02000336 -0.04822511  0.04118211 -0.02178816  0.06996103
  0.00455393  0.02365327  0.01802733 -0.06768108  0.04199532  0.00855219
  0.01010033  0.09796127  0.02252622 -0.00346539  0.05013005  0.05534314
  0.04695546 -0.03990391  0.02338688  0.02952928  0.01999663 -0.02819604
 -0.04135514  0.00183734  0.00122063 -0.00338962 -0.01092255 -0.03121048
  0.01336416  0.03651012  0.02465658  0.07573928]"
20180924-150050,"[0.29325513 0.01270772 0.0058651  0.00977517 0.00097752 0.00097752
 0.01173021 0.01564027 0.29325513 0.01270772 0.0058651  0.00977517
 0.00097752 0.00097752 0.01173021 0.01564027 0.29325513 0.01270772
 0.0058651  0.00977517 0.00097752 0.00097752 0.01173021 0.01564027
 0.29423265 0.00879765 0.00097752 0.00097752 0.00684262 0.00391007
 0.01270772 0.00782014 0.29423265 0.00879765 0.01759531 0.01075269
 0.00391007 0.00195503 0.00195503 0.00684262]",1.735092864125122,"[-0.0039639  -0.03961104 -0.03198791  0.00621069  0.04776407  0.00459806
  0.03974874  0.00060419  0.01252257  0.0184367  -0.02077479  0.02586394
  0.01520707 -0.01571393 -0.04307045 -0.01368977  0.07610933 -0.04525941
 -0.00043292 -0.0035421  -0.02082784  0.04318085  0.00779651 -0.05471068
  0.00646902  0.01073991 -0.03014059 -0.07324333 -0.0970408   0.02712235
  0.02212223  0.01939069 -0.04822817  0.04235    -0.02242022  0.06856934
  0.00436316  0.02515171  0.01724645 -0.06428224  0.04325188  0.00789505
  0.00929402  0.09616791  0.02189303 -0.00462499  0.0510894   0.05321293
  0.0477805  -0.03888321  0.02095876  0.02986607  0.01674605 -0.03079484
 -0.04049342  0.00166697  0.00123288 -0.00327085 -0.01207532 -0.03331757
  0.01415135  0.03385609  0.02109673  0.07577001]"
20180924-150051,"[0.27859238 0.         0.02541544 0.02150538 0.00195503 0.00488759
 0.00195503 0.00195503 0.27859238 0.         0.02541544 0.02150538
 0.00195503 0.00488759 0.00195503 0.00195503 0.27859238 0.
 0.02541544 0.02150538 0.00195503 0.00488759 0.00195503 0.00195503
 0.27859238 0.         0.02541544 0.02150538 0.00195503 0.00488759
 0.00195503 0.00195503 0.27859238 0.         0.02541544 0.02150538
 0.00195503 0.00488759 0.00195503 0.00195503]",1.6813294232649068,"[-7.1825129e-03 -3.9696299e-02 -3.2925393e-02  1.4362988e-02
  4.9830951e-02  5.0371508e-03  3.4163974e-02  1.8847324e-03
  8.4850481e-03  1.9099697e-02 -1.4826854e-02  2.7471775e-02
  1.3609996e-02 -1.2815068e-02 -3.9085627e-02 -1.3398202e-02
  6.9995359e-02 -4.5783661e-02 -4.7848318e-03 -3.1606812e-04
 -1.7659476e-02  3.6510300e-02  9.9215386e-03 -5.1899977e-02
  7.5273677e-03  1.0122371e-02 -2.2732465e-02 -7.0323452e-02
 -9.2877142e-02  2.4382804e-02  2.6795911e-02  2.4753600e-02
 -4.4212133e-02  3.4506634e-02 -1.7779719e-02  6.4638972e-02
  3.7763014e-03  2.6093420e-02  1.3965412e-02 -6.3237451e-02
  4.2571507e-02  1.1337972e-02  1.2885784e-02  8.7107204e-02
  1.5469612e-02 -4.4027050e-03  4.4023998e-02  5.9531193e-02
  4.2016078e-02 -4.2379797e-02  2.5569620e-02  3.2092158e-02
  1.3828256e-02 -2.2651011e-02 -3.8741771e-02  5.0065901e-05
 -3.4564215e-04  7.5575098e-04 -1.2254814e-02 -2.5276633e-02
  1.4769543e-02  3.2250758e-02  2.8451793e-02  7.4838795e-02]"
20180924-150052,"[0.27859238 0.         0.02541544 0.02150538 0.00195503 0.00488759
 0.00195503 0.00195503 0.27468231 0.00097752 0.00391007 0.00097752
 0.00684262 0.02443793 0.00097752 0.00097752 0.27663734 0.
 0.00097752 0.00195503 0.01075269 0.00977517 0.00097752 0.00097752
 0.30205279 0.00684262 0.01564027 0.00977517 0.0058651  0.0058651
 0.01564027 0.00977517 0.27956989 0.00097752 0.00195503 0.00195503
 0.0058651  0.00195503 0.00097752 0.00195503]",1.6187683284457475,"[-0.00838849 -0.0429541  -0.03807611  0.00520743  0.05065294  0.00137815
  0.0334256   0.00424144  0.00637465  0.02094821 -0.01928243  0.02891222
  0.00869645 -0.00787107 -0.04388859 -0.01725307  0.0740867  -0.03886618
 -0.00492477  0.00206033 -0.01832528  0.03541895  0.01034461 -0.05035117
  0.01095935  0.00861963 -0.02598115 -0.06795366 -0.09204     0.02114707
  0.0218078   0.02358669 -0.04627775  0.03647094 -0.01267219  0.06512821
  0.00097881  0.02185543  0.01400683 -0.06772257  0.04108123  0.0059681
  0.00822927  0.08909675  0.01669976 -0.0063206   0.04851954  0.05301298
  0.04368319 -0.03707539  0.0209342   0.03040773  0.01668421 -0.02382579
 -0.04162798  0.00357096 -0.00140628  0.00240267 -0.01042815 -0.03019975
  0.01100392  0.03878848  0.02632761  0.07533248]"
